"Address","Occurrences","Indexability","Indexability Status","Canonical Link Element 1","HTTP Canonical","Meta Robots 1","X-Robots-Tag 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beech-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beech-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windjammer/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windjammer/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/wishlist/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/wishlist/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
